sep=,
smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,molstr,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
CN1C[C@H](CO)O/C1=C(C#N)/C=C1\Nc2ccccc2C1=O,297.11,297.89213675193,0.9973744296829784,6,2,85.59,2,3,9,6,0,19,0.10526315789473684,1,1,0.631,3.788,0.25,54.4,0.271,"[(14, 15, 16, 17, 18, 19, 20, 21, 12), (11, 12, 20, 21, 19)]",['-'],['-'],['-'],0,0,0,0,-3.3357504195734125,2.0768727228942234,1.8735482226676492,164.69953782322747,304.7607570085968,8.854580831945611,4.231149253871666,-5.281746328162358,-4.916743141029587,0.6445977091789246,0.9603776931762695,0.004210846498608589,0.17020177841186523,0.09772193431854248,0.7424484193325043,0.9468743242323399,0.9044952392578125,0.862102746963501,0.00016945016977842897,0.937761664390564,0.006578901782631874,0.21450725197792053,95.40405187364013,0.05944505383347552,4.758893974838258,0.9943483471870422,0.9952964186668396,0.004805744159966707,0.0051118154078722,0.01549543347209692,0.021252233535051346,0.24199724197387695,0.0013732819352298975,0.3231087327003479,0.012780455872416496,0.023283112794160843,2.120037034814004e-09,0.04402034729719162,0.6215066909790039,4.955813094094358,1.0249297373294253,0.40696900488783827,3.0118844524797788,4.415437336912999,3.5932316929939976,0.051084645092487335,0.19066305458545685,0.980923056602478,0.9526616930961609,0.4253953695297241,0.344770222902298,0.9955471754074097,0.8871534466743469,0.008522182703018188,0.8627260327339172,0.4488717019557953,0.8695668578147888,0.9296907782554626,0.6463117599487305,0.6637791991233826,0.9580171704292297,0.9927575588226318,0.09458921104669571,0.31223922967910767,0.39043155312538147,0.9657256603240967,0.17612428963184357,0.05222541466355324,0.802674412727356,0.14115889370441437,0.08500071614980698,0.07739077508449554,0.9556094408035278,0.35678496956825256,0.6198172569274902,0.9475575089454651,0.8898199200630188,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-0 atom-1' d='M 81.1,66.1 L 77.5,72.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-0 atom-0 atom-1' d='M 77.5,72.6 L 73.8,79.0' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 69.3,82.6 L 61.4,83.5' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 61.4,83.5 L 53.5,84.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 53.5,84.4 L 49.7,102.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-3 atom-4' d='M 49.7,102.6 L 34.0,111.2 L 31.4,109.3 Z' style='fill:#000000;fill-rule:evenodd;fill-opacity:1;stroke:#000000;stroke-width:0.5px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='bond-4 atom-4 atom-5' d='M 34.0,111.2 L 26.7,106.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 26.7,106.0 L 20.7,101.7' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-3 atom-6' d='M 49.7,102.6 L 56.3,106.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-3 atom-6' d='M 56.3,106.4 L 62.9,110.1' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 68.9,109.0 L 74.3,104.1' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 74.3,104.1 L 79.7,99.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 79.7,99.2 L 97.9,103.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 80.5,102.3 L 95.7,105.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 97.9,103.0 L 103.8,120.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 103.8,120.6 L 106.2,127.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 106.2,127.8 L 108.6,135.1' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 106.4,119.8 L 108.8,127.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 108.8,127.0 L 111.2,134.2' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 101.1,121.5 L 103.5,128.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 103.5,128.7 L 105.9,135.9' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-8 atom-11' d='M 97.9,103.0 L 110.2,89.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 110.2,89.1 L 128.5,92.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 111.3,92.1 L 126.5,95.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 128.5,92.8 L 131.6,99.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 131.6,99.6 L 134.7,106.5' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 138.8,109.4 L 146.7,108.5' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 146.7,108.5 L 154.7,107.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-14 atom-15' d='M 154.7,107.7 L 168.6,120.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-14 atom-15' d='M 157.7,106.6 L 169.3,116.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-15 atom-16' d='M 168.6,120.0 L 186.3,114.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 186.3,114.1 L 190.0,95.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 183.9,112.0 L 186.9,96.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-17 atom-17 atom-18' d='M 190.0,95.9 L 176.1,83.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 176.1,83.5 L 158.4,89.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 175.4,86.7 L 160.8,91.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-19 atom-19 atom-20' d='M 158.4,89.4 L 142.2,80.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-20 atom-21' d='M 143.7,81.1 L 142.8,73.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-20 atom-21' d='M 142.8,73.0 L 141.9,64.9' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-20 atom-21' d='M 140.9,81.4 L 140.0,73.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-20 atom-21' d='M 140.0,73.3 L 139.1,65.2' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-7 atom-1' d='M 79.7,99.2 L 76.5,92.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-7 atom-1' d='M 76.5,92.4 L 73.4,85.5' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-20 atom-12' d='M 142.2,80.2 L 128.5,92.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-23 atom-19 atom-14' d='M 158.4,89.4 L 154.7,107.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 53.8,84.3 L 53.5,84.4 L 53.3,85.3' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 49.9,101.7 L 49.7,102.6 L 50.0,102.8' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 103.5,119.8 L 103.8,120.6 L 103.9,121.0' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 109.6,89.7 L 110.2,89.1 L 111.2,89.2' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 167.9,119.4 L 168.6,120.0 L 169.5,119.7' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 185.4,114.4 L 186.3,114.1 L 186.5,113.2' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 189.8,96.8 L 190.0,95.9 L 189.3,95.3' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 176.8,84.1 L 176.1,83.5 L 175.2,83.8' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 143.0,80.7 L 142.2,80.2 L 141.5,80.9' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-1' d='M 70.8 79.7L 72.5 82.5Q 72.7 82.7, 73.0 83.2Q 73.2 83.7, 73.3 83.8L 73.3 79.7L 74.0 79.7L 74.0 84.9L 73.2 84.9L 71.4 81.9Q 71.2 81.5, 70.9 81.1Q 70.7 80.7, 70.6 80.6L 70.6 84.9L 70.0 84.9L 70.0 79.7L 70.8 79.7' fill='#0000FF'/><path class='atom-5' d='M 10.0 96.9L 10.7 96.9L 10.7 99.1L 13.4 99.1L 13.4 96.9L 14.1 96.9L 14.1 102.2L 13.4 102.2L 13.4 99.7L 10.7 99.7L 10.7 102.2L 10.0 102.2L 10.0 96.9' fill='#FF0000'/><path class='atom-5' d='M 15.2 99.5Q 15.2 98.2, 15.8 97.5Q 16.5 96.8, 17.6 96.8Q 18.8 96.8, 19.4 97.5Q 20.0 98.2, 20.0 99.5Q 20.0 100.8, 19.4 101.5Q 18.8 102.2, 17.6 102.2Q 16.5 102.2, 15.8 101.5Q 15.2 100.8, 15.2 99.5M 17.6 101.6Q 18.4 101.6, 18.9 101.1Q 19.3 100.6, 19.3 99.5Q 19.3 98.5, 18.9 97.9Q 18.4 97.4, 17.6 97.4Q 16.8 97.4, 16.4 97.9Q 16.0 98.5, 16.0 99.5Q 16.0 100.6, 16.4 101.1Q 16.8 101.6, 17.6 101.6' fill='#FF0000'/><path class='atom-6' d='M 63.5 111.8Q 63.5 110.6, 64.1 109.8Q 64.7 109.1, 65.9 109.1Q 67.1 109.1, 67.7 109.8Q 68.3 110.6, 68.3 111.8Q 68.3 113.1, 67.7 113.8Q 67.1 114.6, 65.9 114.6Q 64.7 114.6, 64.1 113.8Q 63.5 113.1, 63.5 111.8M 65.9 114.0Q 66.7 114.0, 67.1 113.4Q 67.6 112.9, 67.6 111.8Q 67.6 110.8, 67.1 110.3Q 66.7 109.7, 65.9 109.7Q 65.1 109.7, 64.7 110.3Q 64.2 110.8, 64.2 111.8Q 64.2 112.9, 64.7 113.4Q 65.1 114.0, 65.9 114.0' fill='#FF0000'/><path class='atom-10' d='M 108.5 135.7L 110.2 138.5Q 110.4 138.7, 110.7 139.2Q 110.9 139.7, 111.0 139.8L 111.0 135.7L 111.7 135.7L 111.7 140.9L 110.9 140.9L 109.1 137.9Q 108.9 137.5, 108.6 137.1Q 108.4 136.7, 108.3 136.6L 108.3 140.9L 107.7 140.9L 107.7 135.7L 108.5 135.7' fill='#0000FF'/><path class='atom-13' d='M 129.0 107.1L 129.7 107.1L 129.7 109.3L 132.4 109.3L 132.4 107.1L 133.1 107.1L 133.1 112.4L 132.4 112.4L 132.4 109.9L 129.7 109.9L 129.7 112.4L 129.0 112.4L 129.0 107.1' fill='#0000FF'/><path class='atom-13' d='M 135.0 107.1L 136.7 109.9Q 136.9 110.2, 137.2 110.7Q 137.5 111.2, 137.5 111.2L 137.5 107.1L 138.2 107.1L 138.2 112.4L 137.5 112.4L 135.6 109.3Q 135.4 109.0, 135.2 108.6Q 134.9 108.1, 134.9 108.0L 134.9 112.4L 134.2 112.4L 134.2 107.1L 135.0 107.1' fill='#0000FF'/><path class='atom-21' d='M 137.7 61.7Q 137.7 60.5, 138.3 59.8Q 139.0 59.1, 140.1 59.1Q 141.3 59.1, 141.9 59.8Q 142.6 60.5, 142.6 61.7Q 142.6 63.0, 141.9 63.8Q 141.3 64.5, 140.1 64.5Q 139.0 64.5, 138.3 63.8Q 137.7 63.0, 137.7 61.7M 140.1 63.9Q 140.9 63.9, 141.4 63.3Q 141.8 62.8, 141.8 61.7Q 141.8 60.7, 141.4 60.2Q 140.9 59.7, 140.1 59.7Q 139.3 59.7, 138.9 60.2Q 138.5 60.7, 138.5 61.7Q 138.5 62.8, 138.9 63.3Q 139.3 63.9, 140.1 63.9' fill='#FF0000'/></svg>","[(3, 6, 7)]",['-'],"[(7, 8, 11, 12)]",['-'],"[(14, 13), (14, 13)]","[(7, 8, 9, 10), (11, 12, 20, 21, 19), (7,)]","[(13, 14, 15, 16, 17, 18, 19), (11, 12, 20), (10, 9, 8)]","[(11, 12, 20, 21, 19), (14, 13)]",0.37,0.735,0.402,0.669,0.01,0.4,0.118
